ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,vcp_score,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,power_play,breakout_confirm,pct_to_pivot,setup_score,ret_1m,ret_3m,qm_momentum,qm_ema_ride,adr_pct,qm_adr_pct,qm_consolidation,qm_score,adv_usd
KRMN,83.58000183105469,-27.504552721537824,158.52148808346692,142.75341588797573,106.1098243267372,1.1577916861178361,False,1,0.8357027143223292,14.237857460129158,8.757323995523425,-2.825253162215857,False,False,False,False,False,False,-9.867358130743288,1,-17.598342127985035,-22.967740247875867,False,False,8.20686026056813,True,False,1,163475017.5832695
KRYS,274.2099914550781,-6.069948845709405,122.28436292020271,66.4905868463677,29.846995285129175,1.0286259222699972,True,2,0.8289254696303204,7.1788038992075185,45.60080114110754,9.073189384398272,True,False,False,True,False,False,1.5592560944733824,3,9.321049895686295,-3.799472623204392,False,True,3.490550368643465,False,True,2,78070267.18083191
KSS,14.520000457763672,-40.33519736971013,145.59699527947618,145.59699527947618,108.95340371823764,0.9868470465350089,False,3,0.7613852891916673,14.049586071206106,-6.511275851077746,12.38390380821639,True,False,False,False,False,False,1.3258934757096608,3,20.698260848402317,-21.24356073122492,False,True,4.663807595013432,False,False,1,57933309.3012474
KTOS,70.98999786376953,-45.69308659666207,122.39974214941101,113.3754039285075,76.73181236726896,1.8753394265826544,False,1,0.7950272913158122,10.719820875266436,-19.893934028897863,-6.419724106774516,False,False,False,False,False,False,-6.419724106774516,1,-23.699487139706065,-45.69308659666207,False,False,7.028954509140761,True,False,1,297017789.90657234
KVUE,17.610000610351562,-24.841580761188943,27.82859883412472,-19.18733516717487,-55.8309267284134,0.8322048427604888,False,0,1.022187030525974,3.8614439614275846,27.82859883412472,0.22766600012593674,False,False,False,True,False,False,0.22766600012593674,1,0.5711043984156117,3.559504940289071,False,False,1.9536125201034231,False,True,1,336905885.7636963
KVYO,18.670000076293945,-50.21333312988281,17.56926915457553,-28.053951724897274,-64.69754328613581,1.5998952143840597,False,1,0.9206974869347867,16.122122209864127,-21.42255935839875,-1.8917530076822175,False,False,False,False,False,False,-4.059604549565776,1,-0.5857327280599289,-21.62048566125424,False,False,5.984522416781921,True,False,1,71677905.35703631
KYMR,87.70999908447266,-7.702830462856902,250.5595422851256,250.5595422851256,213.91595072388705,0.8807155193298063,True,2,0.7488076686800269,6.276362228799204,45.071122085078485,9.3913678606095,True,False,False,True,False,False,-2.3980402053352723,3,10.82891048890402,26.128843729836927,False,True,4.281561293393674,False,True,2,53365995.0191021
L,111.3499984741211,-0.748733353244968,33.947041840499615,31.022836694054078,-5.620754867184452,0.7570044146105467,False,0,0.9244167606638815,2.9007595615636648,13.557354455997729,4.192004877329669,False,False,False,True,False,False,0.423882785304297,1,4.88884196776278,8.707380378522632,False,True,1.8208364010219427,False,True,2,69736995.89743462
LAD,283.0400085449219,-20.477759953082277,16.477369771572793,0.728705621109782,-35.91488594012875,0.9748471159013988,False,1,1.037764169118673,7.670258354623434,-7.069736161417506,10.200908184316958,False,False,False,True,False,False,0.4471608244316583,2,13.265840664389007,-14.583933685564531,False,True,3.4215305897105655,False,True,2,86877516.4227829
LAMR,135.0399932861328,-1.803294822759005,32.87363959997292,32.87363959997292,-3.769951961265612,1.0229209363461056,False,2,0.7557482759581435,5.822351483014483,17.37382336634021,6.759424117922497,False,True,False,True,False,False,-0.0813915022710332,3,3.4709976016891186,3.3344764369448665,False,True,2.192637394965054,False,True,2,73323146.62807313
LASR,70.43000030517578,-1.8397208290233058,896.1810268050597,889.1854134439417,852.5418218827032,0.6335667329333873,True,2,0.926832470407294,10.73079806629568,122.1766517668847,10.288129708785565,False,True,False,False,False,False,0.8159171054169079,2,2.757512933181583,60.28676036954816,True,True,8.283784070966362,True,False,3,106125820.63742714
LAUR,33.84000015258789,-5.921604102946976,81.44772570914765,74.88371827110826,38.240126709869735,0.7571731502639113,False,2,0.9055812756041997,3.900708300449794,15.298125086066271,-4.433774926827516,False,True,False,True,False,False,-4.433774926827516,3,1.8663422910965233,-2.168256712030947,False,False,3.2028657491545722,False,True,1,84182026.6635975
LAZ,49.040000915527344,-13.964910674513431,48.526844503167176,46.56751193012667,9.92392036888814,0.5686169803803706,False,1,0.9852187602651329,12.520390038786386,2.7707521414667147,18.884850704308718,False,False,False,False,False,False,-1.95921538038335,1,22.93808389541705,-7.279750910033778,False,True,4.231940225308285,False,False,1,61378807.962969206
LBRT,26.299999237060547,-17.113143345457093,164.56805951718079,135.3064828007067,98.66289123946817,0.9058998825851683,False,3,0.8273026787023496,9.999997099089446,122.02448460258553,-11.922308441135366,False,True,False,False,True,False,-11.922308441135366,4,-16.877371225029048,30.685121033806475,True,False,4.6000534283830845,False,False,1,136507097.0779787
LCID,7.300000190734863,-76.67731511606125,0.0,-68.39826809444233,-105.04185965568087,2.8871800361058138,False,1,1.1962583965463152,39.178082997097825,-64.44227985105029,-26.337030240810943,False,False,False,False,False,False,-26.706825674942415,1,-26.633162505819087,-27.865609947765602,False,False,6.787887348008757,True,False,1,100756067.66476011
LCII,123.43000030517578,-20.70784915108349,70.65116713263366,70.65116713263366,34.00757557139513,3.287035410412051,False,1,1.3416287641286226,17.831965042872152,43.75411072774431,-0.2585856119791674,False,False,False,False,False,False,-3.4194073882863885,1,1.7308154969330802,-9.321860144773686,False,False,4.294286636096991,False,False,0,53321351.63537674
LDOS,155.1699981689453,-21.870174854421155,13.330530128838936,11.985811401006874,-24.657780160231656,0.5941012691326222,False,1,0.7260167631923221,4.633619428666169,-15.455741348244189,-1.5293842074536879,False,False,False,True,False,False,-3.405130254909361,2,-6.944528834215702,-20.105432767499764,False,False,2.484787663732261,False,True,1,161538464.63026887
LEA,125.38999938964844,-10.477855806707204,66.58861502960107,66.58861502960107,29.945023468362542,0.8330164107316917,True,1,1.001327351515517,8.776620891921798,26.54334419126718,2.8208302808455654,False,False,False,False,False,False,0.1677576960861904,1,7.899492623266324,4.247733206879545,False,True,2.4835720567912936,False,False,1,72873051.55093384
LECO,261.3999938964844,-12.256379976861364,53.77676579134787,49.413869837117176,12.770278275878646,0.8465303204013955,False,1,0.8698294533989641,5.558536487127804,10.403342433124262,4.2902014046304116,False,False,False,True,False,False,-0.3393246480774992,2,1.5560244074355856,-0.5581155167003415,False,True,2.9290868382341175,False,True,2,100860872.92900085
LEN,92.79000091552734,-34.268924198142955,9.319043258794224,-8.090443716957008,-44.734035278195535,0.84751144585143,False,2,0.8960139129166647,8.718616108916738,-24.14411193631937,1.8439252485142665,False,True,False,False,False,False,1.8439252485142665,2,-2.0686006168576854,-21.40640999842195,False,False,3.6157342251263436,False,False,0,315019621.6027897
LEU,203.6300048828125,-53.2958704397219,225.13172826126615,212.55564100321092,175.91204944197239,1.2882419224146662,False,2,0.8555350331486382,14.71787089429705,-50.9833164497264,5.338579201570104,True,False,False,False,False,False,0.7969510822206427,2,-2.3169920730571447,-38.48593612853318,False,True,6.597034468758856,True,False,2,152081477.57307434
LEVI,22.899999618530273,-5.892236995962197,66.95423600904927,66.95423600904927,30.310644447810738,0.646300056001437,False,1,1.2684711159454327,5.917028667283848,9.67379108441282,25.136615154354548,False,False,False,True,False,False,0.6151115476298763,2,23.783781721785257,5.934269762009992,False,True,3.5442026325877776,False,True,2,67919903.77859402
LFUS,389.489990234375,0.0,158.59341141163168,158.59341141163168,121.94981985039314,1.132139577594123,True,2,0.8385868328289346,5.134920152367724,46.56694804161998,15.325845368874313,False,True,False,True,False,False,0.4772406139792684,3,16.967476998402397,31.300340441607034,False,True,3.6102059419225707,False,True,2,78278235.13922119
LGND,231.82000732421875,-0.22380520868893194,131.38037895526872,121.58287252749322,84.9392809662547,0.6625156856886765,True,1,1.0186479842552063,15.615561989700746,28.240306381148294,13.804619929926432,False,False,False,False,False,False,-0.22380520868893194,1,10.643376573608098,20.13266614383351,False,True,4.217207082023631,False,False,1,52657315.695150755
LH,270.67999267578125,-6.477402467915283,28.916179589957338,24.035861935101877,-12.607729626136653,0.7343911832257727,False,1,1.0030854625598566,5.8463915454535815,-4.0973908139324555,0.8569892507353627,False,False,False,True,False,False,-1.4705913391709124,2,1.8206426439078216,0.18063738465348145,False,False,2.413220886142057,False,True,1,151829875.59421387
LHX,350.3500061035156,-7.1099140689742875,66.42613965710784,62.806828905731884,26.163237344493353,0.7233298497300208,False,2,0.8075405599315095,3.131154853601427,24.18104089830546,0.2891194183926471,False,True,False,True,False,False,-3.2102094311684315,3,-4.894402122892771,1.4750305235573524,False,False,2.4622212071279685,False,True,1,441052665.3651749
LI,18.389999389648438,-42.16981185264855,16.910361886977764,-19.093709810787317,-55.73730137202585,0.9082831826490381,False,2,0.9009238918814334,4.5405063196612705,-18.520161106312926,4.6075055145485155,False,False,False,True,False,False,-4.268608713714206,3,7.859238783279321,13.588627442987766,False,False,2.2196155547427554,False,True,1,53316103.069028474
LIF,48.75,-56.03751441218711,34.297523483770775,34.297523483770775,-2.3460680774677556,0.9078877412168641,False,2,1.1415997570408294,27.261540339543266,-47.079897365929256,22.85786195833559,False,True,False,False,False,False,5.863193936312872,2,19.77886753356206,-14.232934783374663,False,False,5.565015923157389,True,False,1,70173399.0003357
LII,487.1099853515625,-26.10593740567426,11.572032988417824,-9.969067699097078,-46.612659260335604,0.7602318647870937,False,1,1.0816260664157886,11.629815770579679,-6.510386953829483,11.462573640058938,False,False,False,False,False,False,-6.4005992568398895,1,2.207254121572677,-7.098632032330121,False,True,3.8950604471405317,False,False,1,227248805.18511963
LIN,492.2300109863281,-3.2699872836926325,26.838404308107023,11.357259268372545,-25.286332292865985,1.2430209933647487,False,2,0.9436743739627443,4.313026534848522,11.584351258895943,-0.657930394619044,True,False,False,True,False,False,-3.2699872836926325,3,0.7491257357680192,12.512165443332757,False,False,1.933241498113072,False,True,1,1201602368.9742508
LITE,894.0700073242188,-0.359966623502872,1685.6401293660074,1612.4497663324355,1575.806174771197,0.5852861709609797,True,1,1.0039482369007022,12.240652470709685,447.73634180361455,29.80110673186418,False,False,False,False,False,False,-0.359966623502872,1,27.576662781479055,175.7347748108616,True,True,8.626711406197455,True,False,3,5627386597.00001
LKQ,31.1200008392334,-24.695564721775675,11.553425108035098,-21.99123076608256,-58.63482232732109,0.7041470775495229,False,2,0.7786087344362744,6.619535380427479,6.459934309490811,4.957845664808791,False,True,False,True,False,False,1.8991483507492912,3,8.697176917416737,-6.223209760512827,False,True,2.5639828306865113,False,True,2,79652566.05917454
LLY,927.030029296875,-16.339859632803254,48.96243373000524,27.077677601112505,-9.565913960126025,1.1249847300747051,False,1,0.871653389022694,6.242515699419164,13.49324975477668,3.3478293530518455,False,False,False,True,False,False,-2.94810174651704,2,0.9781647648070546,-10.576151685760404,False,False,2.65752010298709,False,True,1,2683405797.8154907
LMND,70.94000244140625,-26.540330676620716,175.70930316169174,163.52155364173572,126.87796208049718,0.7668766850310632,False,1,0.8918881855524474,26.910064132511845,49.19033350081632,7.5011437155302785,False,False,False,False,False,False,3.592288206603289,1,10.121087329685775,-10.666163997099275,False,False,6.02468938345609,True,False,1,102053534.40435791
LMT,592.1900024414062,-12.48854858004197,47.10201952856568,27.519214742349153,-9.124376818889377,1.0152181528604913,False,2,0.8792154166166133,5.732959365586455,21.607842810394693,-5.601519725048465,False,True,False,True,False,False,-7.165703123250822,3,-7.7987831741092695,2.2115866979699472,False,False,2.37203886606761,False,True,1,851770062.9492004
LNC,36.88999938964844,-18.72549912779332,32.02545135526036,28.86000013325072,-7.783591427987812,0.8024339081913822,False,3,0.734067423401376,9.325016762332258,-0.7357192706715088,4.303683221130794,True,True,False,False,False,False,2.4437687007305753,3,10.63355135538082,-8.625891194752544,False,True,2.953020722247539,False,False,1,74572260.31000213
LNG,251.07000732421875,-15.439020502002897,33.31228958445429,11.443677139520968,-25.199914421717562,1.0013383401565106,False,2,1.1727316897976792,10.1625100187649,14.693952292164436,-13.840078042895321,False,True,False,False,False,False,-15.439020502002897,2,-5.690779741197827,21.78693708383548,False,False,3.521443421236265,False,False,0,1013470081.5273651
LNT,72.83000183105469,-1.2072699062822267,26.791160801740443,24.41986278717023,-12.223728774068299,0.879328831094918,False,1,0.8669390232509034,2.718653958202694,9.429473795948674,3.6578417544609776,False,False,False,True,False,False,-1.2072699062822267,2,1.4910809127247626,9.03209933849567,False,True,1.6942851266049082,False,True,2,139711396.56278992
LNTH,83.81999969482422,-22.917048609992907,67.27199895006378,-16.613606750845534,-53.257198312084064,0.6110794037468824,False,2,0.8090560349802761,6.287287391610851,48.722496073623375,9.76951155689405,False,True,False,True,False,False,-0.14296252453149805,3,4.461617555290531,30.45914349388983,False,True,2.9459894284444594,False,True,2,65572331.64594841
LOAR,67.4800033569336,-32.174083017537946,22.113654373092185,-21.67150068283744,-58.31509224407597,0.7090175161078746,False,2,0.9410360864952928,9.032301574981465,-16.412733121560073,17.848420075061465,False,True,False,False,False,False,0.4914397968070139,2,2.335457777539185,-9.858398601719308,False,True,4.531064346345376,False,False,1,61248846.31393776
LOGI,101.08999633789062,-17.80632726747141,46.220877364903636,46.220877364903636,9.577285803665106,0.9429406252945449,False,3,1.08648693716458,12.04867024078669,-6.923859893380946,9.192044003591038,True,True,False,False,False,False,2.069866118147301,3,12.147766832023832,5.875568478967419,False,True,2.4323080796026777,False,False,1,81658837.74339446
LOW,251.72000122070312,-12.411709387805036,21.161622942377,19.767294548655844,-16.876297012582686,1.4631708575262874,False,1,1.1115099535570454,5.676946001757197,4.522278820490833,6.647461137377464,False,False,False,True,False,False,1.320237782589162,2,8.927260032774464,-8.899121458398495,False,True,2.4560413347947523,False,True,2,609172573.907396
LPLA,317.4100036621094,-20.241550776320636,11.744417286669705,4.065729888519121,-32.57786167271941,1.1286922320550639,False,1,0.8336529403043481,9.801198762682928,-4.637249167022716,4.507441849856364,False,False,False,False,False,False,-4.2243745950028,1,10.150610642793435,-16.086122471010032,False,True,3.678789138639667,False,False,1,267818204.2233963
LPX,76.97000122070312,-24.330408239984656,10.13020731561678,-6.977585613602722,-43.62117717484125,1.798771611149589,False,1,0.9463906951768901,7.379498785363141,-14.099702330270357,6.2094658813313774,False,False,False,True,False,True,1.2763173956620077,3,2.4081924832398904,-17.063052672207245,False,False,3.633026843196876,False,True,1,58326838.71173401
LRCX,267.6000061035156,-1.7657198685551823,332.0575730738983,313.8174856862264,277.1738941249879,0.8364623575561401,True,1,0.9140736541012008,6.73393268365258,88.49595835199042,26.453082070684488,False,False,False,True,False,False,-1.7657198685551823,2,19.0868221744402,20.165328929458724,False,True,4.439216352711843,False,True,2,2366676355.996147
LRN,98.44000244140625,-42.02932462357579,61.324158805183316,-27.329102641090564,-63.972694202329095,1.3147653838466833,False,1,0.8730784922448023,9.792766304924044,-30.025584612961687,12.041886817160075,False,False,False,False,False,False,1.5683081935385035,1,13.136421129239807,41.21360455351515,False,True,3.132173273518573,False,False,1,61377922.138894655
LSCC,117.05999755859375,0.0,184.26419788996665,181.46188297455396,144.81829141331542,1.586534075664073,True,1,0.9240295242280092,11.699128635270355,66.75214052345473,23.324904990244622,False,False,False,False,False,True,4.629961058581933,2,24.320298434418476,40.663297093862624,False,False,4.9615057891742405,False,False,0,153939399.1173706
LSTR,172.8699951171875,0.0,46.049754753330106,32.04026612227619,-4.603325438962337,1.4416236560458018,False,1,0.7820462947337146,6.779661914583968,34.70868666614191,10.551896473255296,False,False,False,True,False,False,0.8282287513682318,2,16.685792938996368,12.89548943516321,False,True,3.0428237099598068,False,True,2,67773896.19230041
LTH,28.559999465942383,-13.375801005404675,16.144771405935444,-8.54947203147718,-45.19306359271571,0.36481039985936714,False,3,0.7935057790629602,5.952383735044159,14.606739079070552,7.44920823145081,True,True,False,True,False,False,0.14024897453261964,4,10.869562159091984,5.232130096640875,False,True,2.9478442874880817,False,True,2,89665290.74127102
LTM,55.65999984741211,-18.697048507503855,85.90513979482814,83.99999949557721,47.356407934338684,1.2808360387686912,True,1,1.018867991996946,10.168882254632756,25.728482656139118,14.315057336805337,False,False,False,False,False,False,2.902569218700779,1,14.573894091192784,-5.788764180174577,False,True,3.352974287711781,False,False,1,54670654.892663956
LULU,167.27999877929688,-50.09397727829348,14.708905354806333,-32.918954944564895,-69.56254650580343,0.9186088748155612,False,2,0.9130444841495281,7.412717591446468,1.6158448189819374,10.496069392767925,False,True,False,True,False,False,0.46243726975159216,3,1.1427531269261992,-17.13478831651568,False,True,3.713571427271444,False,True,2,372498879.73753357
LUMN,8.569999694824219,-27.55706043876758,179.15309059215022,161.2804807797916,124.63688921855305,0.8436352782851169,False,1,1.0864934072943613,17.386234550920644,22.079768064232,26.77513912217386,False,False,False,False,False,False,-0.232834195673981,1,30.64024038989579,1.4201170209199976,True,False,5.850968127219695,True,False,2,103980548.05703583
LUNR,27.579999923706055,0.0,291.76136467544256,264.5736908803082,227.93009931906968,0.7930852075928618,True,2,1.067895397829815,20.467731955690034,133.1360955331765,43.4217398868366,True,False,False,False,False,False,1.0997039204893033,2,52.29154607505369,27.80352187772199,True,False,11.490952145981481,True,False,2,400219553.6764883
LUV,42.70000076293945,-21.74370358894452,81.2084275512662,75.23133495447895,38.58774339324042,1.3476580787889139,False,1,1.06217366464498,15.737698561912758,29.382260924162228,8.019231170082431,False,False,False,False,False,False,2.398081490897108,1,6.245340189094706,-0.5462623781311682,False,True,4.326782256540578,False,False,1,306986839.91317177
LVS,57.63999938964844,-16.620047039378672,84.68044923242621,84.68044923242621,48.03685767118768,0.9631293547726739,False,1,0.8496641445987666,9.316445157438991,18.38897387415932,9.99999563202616,False,False,False,False,False,False,1.6399229768818913,1,6.879286229331982,-1.712078977018483,False,True,2.5236396152689218,False,False,1,180910752.93428802
LW,44.81999969482422,-31.70474728773083,16.47609206863163,-13.69274519326017,-50.3363367544987,0.4528978737220135,False,2,0.8671533153778022,8.244086836196285,-30.01207676951121,9.77222063393295,False,True,False,False,False,False,2.492568406123863,2,8.104198467312385,4.301084814216627,False,True,3.581953280774682,False,False,1,184384128.41603774
LWLG,12.539999961853027,0.0,1410.8433992773762,1278.0219341156476,1241.378342554409,1.1386856624006756,True,2,1.7508625194368714,21.929824628114545,142.0849493710306,59.948975992222685,False,False,False,False,False,False,1.3742932729725155,2,88.005994279098,173.20260446577205,True,False,12.1032277040706,True,False,2,70245547.57515979
LYB,66.2699966430664,-19.555718800030863,62.822825080119024,29.437442801120284,-7.206148760118246,1.603556341321394,False,2,1.2938591748126533,16.478042435645474,50.467314165663105,-14.73237827817565,False,True,False,False,False,False,-19.555718800030863,2,-11.875000887728792,31.75135679625216,False,False,4.48898561375406,False,False,0,637950654.5327564
LYFT,14.949999809265137,-39.15343917397597,37.91512545039997,37.91512545039997,1.2715338891614394,0.7314713412892189,False,1,0.9874230952623941,16.254182850690132,-24.760950287700535,15.044247332995987,False,False,False,False,False,False,1.5624968618479063,1,11.06983482091648,-18.43971701314405,False,True,4.1906890229174945,False,False,1,225832932.9063763
LYG,5.679999828338623,-6.892059702211184,58.835732250339866,57.1459978856478,20.50240632440927,0.7258618605476422,True,3,0.8738299575540694,6.161970338209357,29.31657476209284,17.798498086388758,True,True,False,True,False,False,1.247766366457581,4,13.879565025605123,5.997197332660842,False,True,2.306224632395868,False,True,2,122364838.59679267
LYV,156.55999755859375,-10.054004507330284,26.789758100377203,24.788776264203037,-11.854815297035493,1.3426505882564084,False,1,1.0574093217317293,9.664029840796326,3.196882624805286,4.338550066267177,False,False,False,False,False,False,-5.845562480190091,1,0.05751667232600788,8.398535967554977,False,False,3.5064471025136696,False,False,0,495764117.30189514
M,19.540000915527344,-17.55268168977041,89.96052111168366,85.64713267390462,49.00354111266609,0.6383324751402644,False,3,0.7428427630160653,5.475944957474132,10.863189862985113,5.678751527348891,True,True,False,True,False,False,1.612071662353065,4,10.270889800775706,-9.103154988237062,False,True,3.390913573329125,False,True,2,118646299.41529998
MA,521.2999877929688,-12.570017860696392,7.838227110440399,2.132568184209771,-34.511023377028756,1.059098783021755,False,1,0.7872195498475654,6.227705278282501,-4.8919361058424755,4.282745760091955,False,False,False,True,False,False,0.2577055472897438,2,6.90438023657205,-3.205645161290327,False,True,1.9555135135178296,False,True,2,1720178149.9020875
MAA,127.94000244140625,-20.236174734904644,7.413427005048057,-13.00235945473146,-49.64595101596999,1.1485020360674811,False,1,0.8858962275126764,5.057058853556178,-0.3431608163405042,6.024042149251718,False,False,False,True,False,False,2.4672588570236798,2,2.9478288495273786,-5.530397740844261,False,True,1.7694262921221022,False,True,2,127126654.1124649
MANH,132.7100067138672,-41.77853588995143,9.786573237297723,-17.617474870690074,-54.261066431928604,1.5754137939223152,False,1,0.9481315344100077,10.760302958981557,-31.25258426778006,0.38578651845557754,False,False,False,False,False,False,-2.719536361878261,1,-3.9863944857284728,-23.412968808421354,False,False,4.265953255461246,False,False,0,85954764.69813843
MAR,377.92999267578125,0.0,76.87556648267852,74.36945653347773,37.7258649722392,1.3326327487546428,True,0,1.0805473067742444,8.350752300749111,46.52369732563706,16.02198195065172,False,False,False,False,False,False,3.062443440119056,0,17.180331622720125,16.19620253402094,False,True,2.3710361618111726,False,False,1,535255846.69970703
MARA,11.600000381469727,-49.21190760081765,72.36256090035924,-5.844150415498572,-42.487741976737105,1.097074795256486,False,1,0.9879084790604323,25.34482313534891,-42.772569711379674,35.198140846360396,False,False,False,False,False,False,0.432902077135644,1,30.04484621360295,2.1126825004031735,True,False,7.917576378885983,True,False,2,443799928.5066438
MAS,66.58000183105469,-14.077327878459444,14.358967773183085,11.428603532456094,-25.214988028782436,0.880014335338663,False,1,0.9563555112654746,8.726340340657384,-1.2193338476807258,10.616387024654571,False,False,False,False,False,False,2.572790132070435,1,11.114826210994533,-5.115615273269647,False,True,2.903146085312335,False,False,1,162679440.30048752
MASI,178.38999938964844,-0.19022903039114247,40.02354572453586,17.609446204919266,-19.034145356319264,0.39118977724054566,False,3,0.15398199162781706,0.16817257289324314,21.172393635710662,0.8479846261381097,False,True,True,True,False,False,-0.19022903039114247,5,1.3176531884601994,25.582538231026763,False,True,0.370186291044605,False,True,2,182969501.24564514
MAT,15.1899995803833,-31.453070013638918,7.274009492022948,3.7568253016564856,-32.886766259582046,0.7881239526877017,False,1,0.6373135193017282,7.899933129786539,-16.077352153349146,3.898766752982241,False,False,False,True,False,False,1.2666638692220067,2,1.877932500581414,-27.80418764538547,False,False,2.894997173453153,False,True,1,63723303.48831973
MBLY,7.869999885559082,-58.752620979935344,19.969511497045534,-36.016262085204986,-72.65985364644351,0.8319689586021954,False,1,0.8507540184158308,13.659464102886313,-45.72413872028219,15.395889845585176,False,False,False,False,False,False,0.6393825166257416,1,3.2808399442864067,-25.047620137532554,False,True,4.846800078843728,False,False,1,51313576.75079465
MC,67.58999633789062,-12.202071812267368,41.94155776634483,38.782327535564406,2.1387359743258756,0.8538908712459113,False,1,0.941538154152787,14.540611995092986,2.7630703937256085,21.91558082998979,False,False,False,False,False,False,0.820398888502849,1,27.216252548606157,-11.941572139794044,True,True,3.5779411434493964,False,False,2,78072240.94607314
MCD,311.3599853515625,-8.198172177397945,10.932018035046308,3.0614448662134253,-33.5821466950251,0.7149079510336154,False,1,0.8781365661118474,3.5328881415444857,3.1599199362920105,0.7865836057981967,False,False,False,True,False,False,0.18339611666062794,2,-1.3841020754136846,1.8440983263564803,False,False,1.5169997036423566,False,True,1,957105593.5693786
MCHP,78.76000213623047,-1.8900963675628102,113.74255396242043,113.74255396242043,77.0989624011819,1.2985292802914261,False,1,0.9010652186678482,11.147788904462178,22.323366783200882,22.679136884891914,False,False,False,False,False,False,2.4586956187307774,1,21.71225969794388,6.055888959719091,False,False,3.659032630764732,False,False,0,574521286.9061848
MCK,866.3800048828125,-12.986973580283923,31.856191842302817,25.20567316582405,-11.437918395414481,0.8116648440347862,False,3,0.6952090615062009,2.3488580653296953,11.92455397993053,0.32655603920876963,False,True,False,True,False,False,-2.024248407859608,4,-5.864070422641687,3.1697052496605593,False,False,2.1339595695083924,False,True,1,656222699.0299072
MCO,455.3500061035156,-15.43259430533299,11.045528944538585,7.813455932597857,-28.830135628640672,0.8005297389564142,False,2,0.8022650250860819,7.4689752480897775,-2.41592208294521,5.336820437995171,False,True,False,True,False,False,1.5454244833561726,3,3.802400931270644,-15.324315354806961,False,True,2.4667937282507895,False,True,2,436636893.0856689
MDB,263.3800048828125,-40.2224236871814,73.6533316163381,64.5713671156683,27.927775554429765,1.6373943152653239,False,1,0.7702020725030894,17.01025301618597,-16.21441076222492,9.15948533460118,False,False,False,False,False,True,3.282228366054185,2,-1.914190503932156,-34.11546966960768,False,False,5.2664021852216045,True,False,1,399690602.57088315
MDGL,532.02001953125,-11.746262719369604,98.84139048653616,72.85724271925524,36.21365115801671,0.8783934481115675,False,2,0.8154617914067332,5.373857240011491,20.331127418566176,2.5560971385623743,False,False,False,True,False,False,-2.719010170033276,3,20.366520255938923,6.047685237285605,False,True,4.785083966825547,False,True,2,199323864.33966675
MDLZ,57.25,-16.966370363747497,12.10575290553293,-11.016106904871826,-47.659698466110356,0.8632079030397156,False,2,0.8732037934520275,4.820964430096889,-5.393989881749928,0.28771732494523583,False,False,False,True,False,False,-3.113894310097254,3,2.259017078392067,0.8834171667678081,False,False,2.1197015648914803,False,True,1,542713580.461724
MDT,86.19000244140625,-16.912541282282255,10.224754335629527,7.5324524510613555,-29.111139110177174,1.3008353282073002,False,1,0.8345497426006803,3.6663138916408253,-7.899163281158794,-0.8854607304197848,False,False,False,True,False,False,-2.7749566183081553,2,-0.36266728381254554,-10.19665866363557,False,False,1.7926591538299705,False,True,1,718370272.7500503
MDY,665.4299926757812,0.0,37.35952810653673,35.40423406302187,-1.2393574982166626,0.5420985124087658,False,1,0.7848432095563599,4.454264907605249,13.931739428082235,8.416829024002359,False,True,False,True,False,False,1.8426939128878495,2,8.426069384736245,4.254071753436328,False,True,1.5946793749292878,False,True,2,655285298.1514282
MEDP,520.5999755859375,-16.1120944492423,84.42680240797833,75.5817792869941,38.938187725755576,1.97250542469889,False,1,0.9396110962373864,7.300225921535938,-0.1170442549070505,11.573075177037605,False,False,False,True,False,False,-0.009612758240307162,2,14.467895681413644,-14.78147736444031,False,True,3.382741632610063,False,True,2,165034881.38983154
MELI,1855.8299560546875,-28.99415604868857,16.024178090534356,-10.101878505048688,-46.74547006628722,0.8190677000227946,False,1,0.8566214676747803,7.025967773773513,-9.164199640216841,13.785490233940845,False,False,False,True,False,False,-0.8701386185173576,2,9.795531180556116,-10.562843199763371,False,True,3.1402795770949883,False,True,2,751382979.3327332
MEOH,54.130001068115234,-17.003986422906614,105.38866329839327,105.38866329839327,68.74507173715475,1.047794513119598,True,2,1.2965094066150349,17.421023682060177,55.256458608850714,-8.964006220022448,False,True,False,False,False,False,-17.003986422906614,2,2.3832081741741673,17.544406808864554,False,False,5.918434623707199,True,False,1,128765904.02514839
MET,78.08000183105469,-4.806277030506334,15.332356500323318,12.13851741077221,-24.50507415046632,1.3123489530012047,False,1,0.7744643904521487,6.90317528592152,1.7568340159146434,11.95870981180207,False,False,False,True,False,False,0.7224009445804924,2,13.819247183379835,2.4352399336910135,False,True,2.263595676157517,False,True,2,265539401.9431099
META,688.5499877929688,-12.637077594396295,42.511893357898025,37.50434530777456,0.8607537465360267,0.8358192120696034,False,1,1.0100857175723712,9.745113176316393,-3.1413292057165254,25.75337243385414,False,False,False,False,False,False,1.7255887777621215,1,11.835693214666643,11.106730567234901,False,True,2.947535614961902,False,False,1,10919387729.157017
